ip,status,ths_15m,primary_cause,confidence,alternate_causes,secondary_causes,solutions,evidence,file
10.102.0.130,0算力,0.000000,算力板全板失效（芯片未检出/初始化失败）,高,算力板/芯片异常；网络/矿池连接异常；疑似供电/排线/控制板链路问题,疑似供电/排线/控制板链路问题；算力板/芯片异常,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,2,3","2026-04-09T12:46:58.327531Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-04-09T12:48:06.028299Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-04-09T18:49:05.103211Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-04-09T18:50:18.951647Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-04-10T01:07:19.063394Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-04-10T01:08:38.160209Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-04-10T03:04:45.696040Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-04-10T03:05:54.741337Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-04-10T03:07:13.581228Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-04-10T03:08:48.157305Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-04-10T03:19:45.585113Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-04-10T03:20:54.639142Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain",logs_10_102_0_130_MINER-10-102-0-130.txt
10.102.0.131,0算力,0.000000,算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,高,算力板/芯片异常；网络/矿池连接异常；总线/通信异常；若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:2,3","2026-04-07T21:10:04.637602Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-04-07T21:15:05.816919Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-04-07T21:16:16.634609Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-04-07T21:35:05.109994Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(1)]
2026-04-10T02:36:06.528426Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-04-10T02:37:18.225477Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-04-10T18:22:08.072633Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-04-10T18:23:21.422271Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-04-11T10:17:20.272578Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-04-11T10:18:31.903149Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-04-12T00:08:26.432087Z [ERROR] Tuner error: {ERR:H2} Stage 1: Zero MCR on hashboards [Address(1)]
2026-04-01T16:31:23.410759Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(1), Address(2), Address(3)]",logs_10_102_0_131_MINER-10-102-0-131.txt
10.102.0.137,0算力,0.000000,单链算力板故障致 SOC 停机（芯片数异常/CRC/通信）,高,总线/通信异常；日志中「power off hashboard」为关断算力板动作，勿与 PSU 模块故障混淆,日志中「power off hashboard」为关断算力板动作，勿与 PSU 模块故障混淆,根据日志定位异常 Chain（如 find 0 asic、仅 find 部分数量、reg crc error）；断电后重插该链算力板排线与供电，做与正常链互换槽位测试以区分板卡与接口；若故障随板迁移则更换算力板；若固定在槽位则检查控制板与该槽位连线；若固件支持可尝试暂时禁用故障链仅跑健康链（注意功耗与收益）,"2026-04-10 18:19:07 load chain 0 eeprom data
2026-04-10 18:19:08 load chain 1 eeprom data
2026-04-10 18:19:08 load chain 2 eeprom data
2026-04-10 18:19:08 eeprom load ret:0
2026-04-10 18:19:08 eeprom load levels
2026-04-10 18:19:12 Wait for hashboard cool, please wait, this may take up to 2 minutes...
2026-04-11 01:53:15 !!! reg crc error
2026-04-11 11:31:36 !!! reg crc error
2026-04-11 12:42:55 load chain 0 eeprom data
2026-04-11 12:42:55 load chain 1 eeprom data
2026-04-11 12:42:56 load chain 2 eeprom data
2026-04-11 12:42:56 eeprom load ret:0",logs_10_102_0_137_MINER-10-102-0-137.txt
10.102.0.150,0算力,0.000000,算力板间温差过大（温度保护停机）,高,温度异常；日志含 Fan check passed，可优先排查单链散热、风道堵塞与导热接触，而非风扇本体故障；若出现 Wait for hashboard cool / Slept … diff =，属温差保护逻辑；重点处理高温链路与积灰,日志含 Fan check passed，可优先排查单链散热、风道堵塞与导热接触，而非风扇本体故障；若出现 Wait for hashboard cool / Slept … diff =，属温差保护逻辑；重点处理高温链路与积灰；温度异常,根据 STATS/日志确认温差异常链（chain）与 PCB/芯片温度分布；重点清理该链散热片与风道、检查硅脂与散热器接触；与其它正常链互换槽位，判断是单链散热/板卡问题还是槽位风道问题；Fan check passed 时仍可能风道堵塞或单链过热；等待 hashboard cool 后仍报 temp diff too high 时，勿先当总线故障；排除积灰、接触不良后再考虑降频或报修；勿随意放宽固件温差阈值；持续异常需更换算力板或厂家检测,"2026-04-10 18:18:37 load chain 0 eeprom data
2026-04-10 18:18:37 load chain 1 eeprom data
2026-04-10 18:18:38 load chain 2 eeprom data
2026-04-10 18:18:38 eeprom load ret:0
2026-04-10 18:18:38 eeprom load levels
2026-04-10 18:18:42 Wait for hashboard cool, please wait, this may take up to 2 minutes...
2026-04-10 18:22:42 ERROR_TEMP_TOO_LOW: temp diff too high!
2026-04-10 18:22:42 stop_mining: temp diff too high!
2026-04-10 18:22:42 ****power off hashboard****
2026-04-11 23:27:44 ****power off hashboard****
2026-04-11 23:27:58 load chain 0 eeprom data
2026-04-11 23:27:58 load chain 1 eeprom data",logs_10_102_0_150_MINER-10-102-0-150.txt
10.102.0.151,0算力,0.000000,算力板芯片枚举不足（Hashchip 与 110 不符，已被禁用）,高,网络/矿池连接异常；算力板/芯片异常；多链芯片响应不足或无法通信，Tuner 已禁用对应算力板；优先重插排线/换槽位，仍失败则更换板卡；PSU I²C 校验失败可为次要因素，多在板卡与链路确认后再复测电源通信,多链芯片响应不足或无法通信，Tuner 已禁用对应算力板；优先重插排线/换槽位，仍失败则更换板卡；PSU I²C 校验失败可为次要因素，多在板卡与链路确认后再复测电源通信；算力板/芯片异常,根据 Tuner error / CHAIN 日志确认 {HB:n} 与「number of responses … doesn't match chip count 110」对应链；断电后重插故障板数据排线与电源接口；与正常链互换槽位判断是板卡还是槽位/控制板；仅一链正常时总算力约为额定三分之一属常见现象；PSU I²C checksum 异常多为次要，板卡稳定后再复测电源；若某链长期 0 响应或响应数远低于 110，按算力板硬件损坏或通信链路故障处理，更换板卡或送修；当前日志涉及 HB:2,"2026-04-12T00:15:12.016344Z [ERROR] {ERR:H1} Hashboard 2 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-04-12T00:15:12.026672Z [ERROR] Tuner error: Stage Some(4): restart: Disabled hashboard 2 {HB:2}: Hashchip: number of responses 30 of read_register(reg=0x0) doesn't match chip count 110: reply 0x3c missing
2026-04-12T00:16:28.827090Z [ERROR] {ERR:H1} Hashboard 2 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-04-12T00:16:28.836288Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: Hashchip: number of responses 30 of read_register(reg=0x0) doesn't match chip count 110: reply 0x3c missing
2026-04-12T00:27:35.190118Z [ERROR] {ERR:H1} Hashboard 2 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-04-12T00:27:35.199362Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: Hashchip: number of responses 30 of read_register(reg=0x0) doesn't match chip count 110: reply 0x3c missing
2026-04-12T00:28:49.831127Z [ERROR] {ERR:H1} Hashboard 2 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-04-12T00:28:49.840122Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: Hashchip: number of responses 30 of read_register(reg=0x0) doesn't match chip count 110: reply 0x3c missing
2026-04-12T01:29:56.187963Z [ERROR] {ERR:H1} Hashboard 2 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-04-12T01:29:56.197294Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: Hashchip: number of responses 30 of read_register(reg=0x0) doesn't match chip count 110: reply 0x3c missing
2026-04-12T01:31:09.825013Z [ERROR] {ERR:H1} Hashboard 2 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-04-12T01:31:09.834302Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: Hashchip: number of responses 30 of read_register(reg=0x0) doesn't match chip count 110: reply 0x3c missing",logs_10_102_0_151_MINER-10-102-0-151.txt
10.102.0.155,0算力,0.000000,多块算力板故障致 SOC 停机（芯片数严重不足/CRC）,高,日志中「power off hashboard」为关断算力板动作，勿与 PSU 模块故障混淆,日志中「power off hashboard」为关断算力板动作，勿与 PSU 模块故障混淆,日志中若多条 Chain 出现「only find … asic」远低于 110，且伴随 ERROR_SOC_INIT，多为多块板同时异常；分别检查各故障链的排线、供电接口；与正常链交叉换槽位判断是板还是槽位/控制板；确认 PSU 各组输出是否稳定，但勿将「power off hashboard」误判为 PSU 本体损坏；必要时逐板更换或送修；若固件支持可尝试仅启用健康链临时恢复部分算力,"2026-04-10 18:19:38 load chain 0 eeprom data
2026-04-10 18:19:38 load chain 1 eeprom data
2026-04-10 18:19:39 load chain 2 eeprom data
2026-04-10 18:19:39 eeprom load ret:0
2026-04-10 18:19:39 eeprom load levels
2026-04-10 18:19:42 Wait for hashboard cool, please wait, this may take up to 2 minutes...
2026-04-10 18:24:02 Chain 1 only find 91 asic, will power off hash board 1
2026-04-10 18:24:07 Chain 2 only find 0 asic, will power off hash board 2
2026-04-10 18:24:07 ERROR_SOC_INIT: soc init failed!
2026-04-10 18:24:07 stop_mining: soc init failed!
2026-04-10 18:24:07 ****power off hashboard****
2026-04-10 19:15:38 ****power off hashboard****",logs_10_102_0_155_MINER-10-102-0-155.txt
10.102.0.156,0算力,0.000000,风扇异常（丢失/数量不足触发保护停机）,高,风扇异常；若同一时间段后出现 ERROR_SOC_INIT，多为风扇保护后的连带失败，主因仍为风扇检测,若同一时间段后出现 ERROR_SOC_INIT，多为风扇保护后的连带失败，主因仍为风扇检测；风扇异常,根据日志确认要求风扇数量与实际检测数量（如 only find 3 < 4）；断电后检查四个风扇插头是否插紧、线序是否与控制板丝印一致，必要时对调插头判断是风扇还是接口；确认风扇转速是否异常或为 0；更换不转或信号异常的风扇；若硬件正常仍误报，检查控制板风扇检测电路；ERROR_SOC_INIT 若紧跟 fan lost，多为保护停机连带而非算力板主因,"2026-04-10 18:19:36 load chain 0 eeprom data
2026-04-10 18:19:38 load chain 1 eeprom data
2026-04-10 18:19:38 load chain 2 eeprom data
2026-04-10 18:19:38 eeprom load ret:0
2026-04-10 18:19:38 eeprom load levels
2026-04-10 18:19:58 Error, fan lost, only find 3 (< 4)
2026-04-10 18:19:58 ERROR_FAN_LOST: fan lost
2026-04-10 18:19:58 stop_mining: fan lost
2026-04-10 18:19:58 ****power off hashboard****
2026-04-10 18:20:00 ERROR_SOC_INIT: soc init failed!
2026-04-10 18:20:00 stop_mining: soc init failed!
2026-04-10 18:20:00 ****power off hashboard****",logs_10_102_0_156_MINER-10-102-0-156.txt
10.102.0.157,0算力,0.000000,多块算力板故障致 SOC 停机（芯片数严重不足/CRC）,高,日志中「power off hashboard」为关断算力板动作，勿与 PSU 模块故障混淆,日志中「power off hashboard」为关断算力板动作，勿与 PSU 模块故障混淆,日志中若多条 Chain 出现「only find … asic」远低于 110，且伴随 ERROR_SOC_INIT，多为多块板同时异常；分别检查各故障链的排线、供电接口；与正常链交叉换槽位判断是板还是槽位/控制板；确认 PSU 各组输出是否稳定，但勿将「power off hashboard」误判为 PSU 本体损坏；必要时逐板更换或送修；若固件支持可尝试仅启用健康链临时恢复部分算力,"2026-04-10 18:18:07 load chain 0 eeprom data
2026-04-10 18:18:07 load chain 1 eeprom data
2026-04-10 18:18:08 load chain 2 eeprom data
2026-04-10 18:18:08 eeprom load ret:0
2026-04-10 18:18:08 eeprom load levels
2026-04-10 18:18:12 Wait for hashboard cool, please wait, this may take up to 2 minutes...
2026-04-10 18:22:38 Chain 0 only find 0 asic, will power off hash board 0
2026-04-10 18:22:42 ERROR_SOC_INIT: soc init failed!
2026-04-10 18:22:42 stop_mining: soc init failed!
2026-04-10 18:22:42 ****power off hashboard****
2026-04-10 19:03:31 ****power off hashboard****
2026-04-10 19:03:44 load chain 0 eeprom data",logs_10_102_0_157_MINER-10-102-0-157.txt
10.102.0.159,0算力,0.000000,算力板芯片枚举不足（Hashchip 与 110 不符，已被禁用）,高,网络/矿池连接异常；算力板/芯片异常；多链芯片响应不足或无法通信，Tuner 已禁用对应算力板；优先重插排线/换槽位，仍失败则更换板卡；PSU I²C 校验失败可为次要因素，多在板卡与链路确认后再复测电源通信,多链芯片响应不足或无法通信，Tuner 已禁用对应算力板；优先重插排线/换槽位，仍失败则更换板卡；PSU I²C 校验失败可为次要因素，多在板卡与链路确认后再复测电源通信；算力板/芯片异常,"根据 Tuner error / CHAIN 日志确认 {HB:n} 与「number of responses … doesn't match chip count 110」对应链；断电后重插故障板数据排线与电源接口；与正常链互换槽位判断是板卡还是槽位/控制板；仅一链正常时总算力约为额定三分之一属常见现象；PSU I²C checksum 异常多为次要，板卡稳定后再复测电源；若某链长期 0 响应或响应数远低于 110，按算力板硬件损坏或通信链路故障处理，更换板卡或送修；当前日志涉及 HB:2,3","2026-04-07T21:10:08.476864Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-04-07T21:15:16.995517Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-04-10T02:36:18.878485Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-04-10T03:06:02.077325Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-04-10T18:20:36.462137Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-04-10T23:16:12.772087Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-04-11T10:17:36.726948Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-29T19:43:50.469907Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-30T03:22:33.181202Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-31T18:07:16.144838Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-31T18:18:41.776610Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-04-02T05:33:24.183273Z [ERROR] Tuner error: miner resume: waiting for start: InitError on hashchain 3 {HB:3}: {ERR:I3} no chips detected on the current chain",logs_10_102_0_159_MINER-10-102-0-159.txt
10.102.0.160,0算力,0.000000,单链算力板故障致 SOC 停机（芯片数异常/CRC/通信）,高,总线/通信异常；日志中「power off hashboard」为关断算力板动作，勿与 PSU 模块故障混淆,日志中「power off hashboard」为关断算力板动作，勿与 PSU 模块故障混淆,根据日志定位异常 Chain（如 find 0 asic、仅 find 部分数量、reg crc error）；断电后重插该链算力板排线与供电，做与正常链互换槽位测试以区分板卡与接口；若故障随板迁移则更换算力板；若固定在槽位则检查控制板与该槽位连线；若固件支持可尝试暂时禁用故障链仅跑健康链（注意功耗与收益）,"2026-04-10 18:20:39 load chain 0 eeprom data
2026-04-10 18:20:39 load chain 1 eeprom data
2026-04-10 18:20:40 load chain 2 eeprom data
2026-04-10 18:20:40 eeprom load ret:0
2026-04-10 18:20:40 eeprom load levels
2026-04-10 18:20:44 Wait for hashboard cool, please wait, this may take up to 2 minutes...
2026-04-10 23:39:15 !!! reg crc error
2026-04-11 11:00:31 !!! reg crc error
2026-04-11 11:00:31 !!! reg crc error
2026-04-11 12:42:54 load chain 0 eeprom data
2026-04-11 12:42:55 load chain 1 eeprom data
2026-04-11 12:42:56 load chain 2 eeprom data",logs_10_102_0_160_MINER-10-102-0-160.txt
