============================================================
矿机运行日志 - 10.102.1.7
导出时间: 2026-04-05 06:18:55
IP: 10.102.1.7  序列号: MINER-10-102-1-7  型号: Antminer S19 XP
============================================================

[2026-04-05 06:18:55] [SYSTEM_LOG] 矿机后台系统日志（与 Web 界面一致）
========== errors（错误） ==========
2015-01-01T00:03:43.405369Z [ERROR] Failed to resolve ("a830bcc3.bos.braiins.com", 3336)
2026-03-31T22:28:03.787872Z [ERROR] Failed to resolve ("a830bcc3.bos.braiins.com", 3336)
2026-04-02T03:38:17.519093Z [ERROR] {ERR:H1} Hashboard 3 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-04-02T03:38:17.529085Z [ERROR] Tuner error: Stage Some(4): restart: Disabled hashboard 3 {HB:3}: Hashchip: number of responses 50 of read_register(reg=0x0) doesn't match chip count 110: reply 0x64 missing
2026-03-29T15:43:04.705909Z [ERROR] Failed to resolve ("sha256.poolbinance.com", 443)
2026-03-29T15:43:24.732974Z [ERROR] Failed to resolve ("btc.poolbinance.com", 1800)
2026-03-29T15:43:26.741839Z [ERROR] Failed to resolve ("bs.poolbinance.com", 3333)
2026-03-29T15:58:01.939097Z [ERROR] Failed to resolve ("a830bcc3.bos.braiins.com", 3336)
2026-03-29T15:59:32.067271Z [ERROR] Failed to resolve ("sha256.poolbinance.com", 443)
2026-03-29T15:59:52.093881Z [ERROR] Failed to resolve ("btc.poolbinance.com", 1800)
2026-03-29T15:59:54.104252Z [ERROR] Failed to resolve ("bs.poolbinance.com", 3333)
2026-03-29T16:24:39.097855Z [ERROR] Failed to resolve ("a830bcc3.bos.braiins.com", 3336)
2026-03-29T16:26:09.227243Z [ERROR] Failed to resolve ("sha256.poolbinance.com", 443)
2026-03-29T16:26:29.265285Z [ERROR] Failed to resolve ("btc.poolbinance.com", 1800)
2026-03-29T16:26:31.261586Z [ERROR] Failed to resolve ("bs.poolbinance.com", 3333)
2026-03-29T17:07:43.616460Z [ERROR] Failed to resolve ("a830bcc3.bos.braiins.com", 3336)
2026-03-29T17:09:13.754227Z [ERROR] Failed to resolve ("sha256.poolbinance.com", 443)
2026-03-29T17:09:33.783904Z [ERROR] Failed to resolve ("btc.poolbinance.com", 1800)
2026-03-29T17:09:35.788517Z [ERROR] Failed to resolve ("bs.poolbinance.com", 3333)
2026-03-29T18:07:44.401506Z [ERROR] Failed to resolve ("a830bcc3.bos.braiins.com", 3336)
2026-03-29T18:09:14.527726Z [ERROR] Failed to resolve ("sha256.poolbinance.com", 443)
2026-03-29T18:09:34.558063Z [ERROR] Failed to resolve ("btc.poolbinance.com", 1800)
2026-03-29T18:09:36.561028Z [ERROR] Failed to resolve ("bs.poolbinance.com", 3333)
2026-03-29T19:07:45.181334Z [ERROR] Failed to resolve ("a830bcc3.bos.braiins.com", 3336)
2026-03-29T19:09:15.302448Z [ERROR] Failed to resolve ("sha256.poolbinance.com", 443)
2026-03-29T19:09:35.333206Z [ERROR] Failed to resolve ("btc.poolbinance.com", 1800)
2026-03-29T19:09:37.337498Z [ERROR] Failed to resolve ("bs.poolbinance.com", 3333)
2015-01-01T00:00:39.714856Z [ERROR] Failed to resolve ("bs.poolbinance.com", 3333)
2015-01-01T00:00:39.725761Z [ERROR] Failed to resolve ("sha256.poolbinance.com", 443)
2015-01-01T00:00:39.725492Z [ERROR] Failed to resolve ("btc.poolbinance.com", 1800)
2015-01-01T00:00:59.738758Z [ERROR] Failed to resolve ("a830bcc3.bos.braiins.com", 3336)
2015-01-01T00:01:21.212411Z [ERROR] Failed to resolve ("sha256.poolbinance.com", 443)
2015-01-01T00:01:21.209892Z [ERROR] Failed to resolve ("bs.poolbinance.com", 3333)
2015-01-01T00:01:21.205729Z [ERROR] Failed to resolve ("btc.poolbinance.com", 1800)
2015-01-01T00:01:21.209940Z [ERROR] Failed to resolve ("a830bcc3.bos.braiins.com", 3336)
2015-01-01T00:01:32.225713Z [ERROR] Failed to resolve ("bs.poolbinance.com", 3333)
2015-01-01T00:01:32.229516Z [ERROR] Failed to resolve ("sha256.poolbinance.com", 443)
2015-01-01T00:01:32.230402Z [ERROR] Failed to resolve ("btc.poolbinance.com", 1800)
2015-01-01T00:01:32.231608Z [ERROR] Failed to resolve ("a830bcc3.bos.braiins.com", 3336)
2015-01-01T00:01:53.251625Z [ERROR] Failed to resolve ("a830bcc3.bos.braiins.com", 3336)
2015-01-01T00:01:53.253468Z [ERROR] Failed to resolve ("bs.poolbinance.com", 3333)
2015-01-01T00:01:53.255421Z [ERROR] Failed to resolve ("sha256.poolbinance.com", 443)
2015-01-01T00:01:53.270278Z [ERROR] Failed to resolve ("btc.poolbinance.com", 1800)
2015-01-01T00:02:14.280420Z [ERROR] Failed to resolve ("bs.poolbinance.com", 3333)
2015-01-01T00:02:14.280149Z [ERROR] Failed to resolve ("a830bcc3.bos.braiins.com", 3336)
2015-01-01T00:02:14.286595Z [ERROR] Failed to resolve ("sha256.poolbinance.com", 443)
2015-01-01T00:02:14.292655Z [ERROR] Failed to resolve ("btc.poolbinance.com", 1800)
2015-01-01T00:02:48.331228Z [ERROR] Failed to resolve ("sha256.poolbinance.com", 443)
2015-01-01T00:02:48.330603Z [ERROR] Failed to resolve ("btc.poolbinance.com", 1800)
2015-01-01T00:02:48.331462Z [ERROR] Failed to resolve ("bs.poolbinance.com", 3333)
2015-01-01T00:02:48.330835Z [ERROR] Failed to resolve ("a830bcc3.bos.braiins.com", 3336)
2015-01-01T00:03:43.403856Z [ERROR] Failed to resolve ("btc.poolbinance.com", 1800)
2015-01-01T00:03:43.400667Z [ERROR] Failed to resolve ("sha256.poolbinance.com", 443)
2015-01-01T00:03:43.405493Z [ERROR] Failed to resolve ("bs.poolbinance.com", 3333)

========== bosminer（挖矿核心日志） ==========
2026-04-02T11:55:38.871023Z  INFO bosminer::client::stratum_v2: log_message="Stratum: rejected solution #1506 with nonce=6178bc56!"
2026-04-02T12:10:08.342016Z  INFO bosminer_plus_tuner::tune::stages::stage4: Tune/all: Stage 4: Profile tuned at inlet 40.5°C / outlet 53.0°C, current inlet 36.0°C / outlet 50.0°C
2026-04-02T12:10:08.342766Z  INFO bosminer_plus_tuner::tune::experiment: Tune/all: Status: ramping frequency
2026-04-02T12:10:19.832744Z  INFO bosminer_plus_tuner::tune::experiment: Tune/all: Status: measuring performance for 1800 seconds
2026-04-02T12:26:13.260377Z  INFO ii_dns: Host ("btc.poolbinance.com", 1800) resolved by tokio resolver successfully
2026-04-02T12:26:13.283933Z  INFO ii_dns: TcpStream connected to 172.65.217.190:1800
2026-04-02T12:26:13.284371Z  INFO bosminer::client::stratum_v2: log_message="Connected Stratum V1 to: btc.poolbinance.com:1800"
2026-04-02T12:28:17.789607Z  INFO ii_dns: Host ("bs.poolbinance.com", 3333) resolved by tokio resolver successfully
2026-04-02T12:28:17.807872Z  INFO ii_dns: TcpStream connected to 172.65.217.190:3333
2026-04-02T12:28:17.808062Z  INFO bosminer::client::stratum_v2: log_message="Connected Stratum V1 to: bs.poolbinance.com:3333"
2026-04-02T12:40:20.291110Z  INFO bosminer_plus_tuner::tune::stages::stage4: Tune/all: Stage 4: Profile tuned at inlet 40.5°C / outlet 53.0°C, current inlet 36.0°C / outlet 50.0°C
2026-04-02T12:40:20.292131Z  INFO bosminer_plus_tuner::tune::experiment: Tune/all: Status: ramping frequency
2026-04-02T12:40:30.301100Z  INFO bosminer_plus_tuner::tune::experiment: Tune/all: Status: measuring performance for 1800 seconds
2026-04-02T12:42:11.583316Z  WARN bosminer_am2_s17::hardware::antminer::psu::i2c: PSU: Command execution failed: PSU: Received reply with invalid checksum (got 0x000d, expected 0x0051)
2026-04-02T13:10:31.093887Z  INFO bosminer_plus_tuner::tune::stages::stage4: Tune/all: Stage 4: Profile tuned at inlet 40.5°C / outlet 53.0°C, current inlet 36.0°C / outlet 50.0°C
2026-04-02T13:10:31.094727Z  INFO bosminer_plus_tuner::tune::experiment: Tune/all: Status: ramping frequency
2026-04-02T13:10:41.103762Z  INFO bosminer_plus_tuner::tune::experiment: Tune/all: Status: measuring performance for 1800 seconds
2026-04-02T13:19:09.497773Z  WARN bosminer_am2_s17::hardware::antminer::psu::i2c: PSU: Command execution failed: PSU: Received reply with invalid checksum (got 0x005e, expected 0x0051)
2026-04-02T13:26:16.687562Z  INFO ii_dns: Host ("btc.poolbinance.com", 1800) resolved by tokio resolver successfully
2026-04-02T13:26:16.712060Z  INFO ii_dns: TcpStream connected to 172.65.217.190:1800
2026-04-02T13:26:16.712434Z  INFO bosminer::client::stratum_v2: log_message="Connected Stratum V1 to: btc.poolbinance.com:1800"
2026-04-02T13:28:24.184335Z  INFO ii_dns: Host ("bs.poolbinance.com", 3333) resolved by tokio resolver successfully
2026-04-02T13:28:24.213580Z  INFO ii_dns: TcpStream connected to 172.65.217.190:3333
2026-04-02T13:28:24.214374Z  INFO bosminer::client::stratum_v2: log_message="Connected Stratum V1 to: bs.poolbinance.com:3333"
2026-04-02T13:37:01.675215Z  WARN bosminer::client::stratum_v2: log_message="dev-fee:stratum2+tcp://bdf_000.K7Qo2x3lAEoA_wYAstandard@a830bcc3.bos.braiins.com: The remote stratum server was disconnected"
2026-04-02T13:37:02.712171Z  INFO ii_dns: Host ("a830bcc3.bos.braiins.com", 3336) resolved by tokio resolver successfully
2026-04-02T13:37:02.744395Z  INFO ii_dns: TcpStream connected to 172.65.177.117:3336
2026-04-02T13:37:04.264951Z  INFO bosminer_plus::bos_mgmt: New telemetry config received raw_config={"session":{"tuner":{"level":"iter"}}}
2026-04-02T13:40:42.011501Z  INFO bosminer_plus_tuner::tune::stages::stage4: Tune/all: Stage 4: Profile tuned at inlet 40.5°C / outlet 53.0°C, current inlet 37.0°C / outlet 50.0°C
2026-04-02T13:40:42.012359Z  INFO bosminer_plus_tuner::tune::experiment: Tune/all: Status: ramping frequency
2026-04-02T13:40:52.023049Z  INFO bosminer_plus_tuner::tune::experiment: Tune/all: Status: measuring performance for 1800 seconds
2026-04-02T14:10:52.153466Z  INFO bosminer_plus_tuner::tune::stages::stage4: Tune/all: Stage 4: Profile tuned at inlet 40.5°C / outlet 53.0°C, current inlet 37.5°C / outlet 50.0°C
2026-04-02T14:10:52.154244Z  INFO bosminer_plus_tuner::tune::experiment: Tune/all: Status: ramping frequency
2026-04-02T14:11:02.832341Z  INFO bosminer_plus_tuner::tune::experiment: Tune/all: Status: measuring performance for 1800 seconds
2026-04-02T14:26:20.094930Z  INFO ii_dns: Host ("btc.poolbinance.com", 1800) resolved by tokio resolver successfully
2026-04-02T14:26:20.117652Z  INFO ii_dns: TcpStream connected to 172.65.217.190:1800
2026-04-02T14:26:20.118019Z  INFO bosminer::client::stratum_v2: log_message="Connected Stratum V1 to: btc.poolbinance.com:1800"
2026-04-02T14:28:30.529463Z  INFO ii_dns: Host ("bs.poolbinance.com", 3333) resolved by tokio resolver successfully
2026-04-02T14:28:30.546294Z  INFO ii_dns: TcpStream connected to 172.65.217.190:3333
2026-04-02T14:28:30.546492Z  INFO bosminer::client::stratum_v2: log_message="Connected Stratum V1 to: bs.poolbinance.com:3333"
2026-04-02T14:30:28.732484Z  WARN bosminer_am2_s17::hardware::antminer::psu::i2c: PSU: Command execution failed: PSU: Received reply with invalid checksum (got 0x000d, expected 0x0051)
2026-04-02T14:41:02.949783Z  INFO bosminer_plus_tuner::tune::stages::stage4: Tune/all: Stage 4: Profile tuned at inlet 40.5°C / outlet 53.0°C, current inlet 38.5°C / outlet 51.0°C
2026-04-02T14:41:02.950424Z  INFO bosminer_plus_tuner::tune::experiment: Tune/all: Status: ramping frequency
2026-04-02T14:41:23.259634Z  INFO bosminer_plus_tuner::tune::experiment: Tune/all: Status: measuring performance for 1800 seconds
2026-04-02T14:49:59.404698Z  WARN bosminer_am2_s17::hardware::antminer::psu::i2c: PSU: Command execution failed: PSU: Received reply with invalid checksum (got 0x000a, expected 0x004f)
2026-04-02T15:11:23.611350Z  INFO bosminer_plus_tuner::tune::stages::stage4: Tune/all: Stage 4: Profile tuned at inlet 40.5°C / outlet 53.0°C, current inlet 41.0°C / outlet 54.5°C
2026-04-02T15:11:23.612227Z  INFO bosminer_plus_tuner::tune::experiment: Tune/all: Status: ramping frequency
