ip,status,ths_15m,primary_cause,confidence,alternate_causes,secondary_causes,solutions,evidence,file
10.102.0.150,无算力(近零<= 2.00TH/s),0.104963,算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,高,网络/矿池连接异常；算力板/芯片异常；总线/通信异常；若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:1,3","========== errors（错误） ==========
2026-04-24T02:56:51.423686Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-04-24T03:05:44.177954Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-04-24T03:06:05.207134Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-04-24T03:52:36.181771Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)
2026-04-24T03:56:51.533837Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-04-24T04:05:44.284229Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-04-24T04:06:05.312061Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-04-24T04:52:36.305235Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)
2026-04-24T04:56:51.671978Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-04-24T05:05:44.427369Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-04-24T05:06:05.450065Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)",logs_10_102_0_150_MINER-10-102-0-150.txt
10.102.0.151,无算力(0TH/s),0.000000,算力板全板失效（芯片未检出/初始化失败）,高,算力板/芯片异常；网络/矿池连接异常,算力板/芯片异常；网络/矿池连接异常,断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,"========== errors（错误） ==========
2026-04-24T01:57:45.710943Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-04-24T02:06:40.449829Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-04-24T02:57:46.588323Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-04-24T03:06:41.319002Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-04-24T03:57:47.411786Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-04-24T04:06:42.138366Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-04-24T04:57:48.269564Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-04-24T05:06:42.985144Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-04-24T05:57:49.100057Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-04-24T06:06:43.833265Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-04-24T06:57:49.928192Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)",logs_10_102_0_151_MINER-10-102-0-151.txt
10.102.0.153,无算力(0TH/s),0.000000,算力板 EEPROM 解析失败（ERR:E4，无法启动挖矿）,高,网络/矿池连接异常；电源异常；矿机服务异常/接口超时；算力板/芯片异常；多为指定算力板 EEPROM 数据损坏或硬件故障；优先重插该板排线/换槽位，仍失败则更换算力板；日志同时有 PSU 协议检测失败：常在解决 EEPROM/板卡后复测；若仍存在再单独排查 PSU 与供电线,多为指定算力板 EEPROM 数据损坏或硬件故障；优先重插该板排线/换槽位，仍失败则更换算力板；日志同时有 PSU 协议检测失败：常在解决 EEPROM/板卡后复测；若仍存在再单独排查 PSU 与供电线；电源异常,根据日志定位无法解码的算力板编号（如 hashboard #2）；断电后重插该板数据排线与电源线，换槽位交叉测试判断是否随板损坏；EEPROM 数据异常（如全 0）多为板载存储或硬件故障，重复失败需更换算力板或送修；若同时出现 Failed to set up PSU / dummy backend，先在板卡与排线确认后再单独测 PSU 协议与供电稳定性；paused by dead pools / missing license 多为未成功启动挖矿的连带现象，优先解决 ERR:E4 与硬件后再看矿池与授权,"2026-04-26T04:52:29.006461Z [ERROR] Mining backend: {ERR:E4} Cannot start miner when some hashboard EEPROMs could not be decoded
2026-04-26T04:52:38.623286Z [ERROR] Mining backend: {ERR:E4} Cannot start miner when some hashboard EEPROMs could not be decoded
2026-04-26T04:52:48.238158Z [ERROR] Mining backend: {ERR:E4} Cannot start miner when some hashboard EEPROMs could not be decoded
2026-04-26T04:52:57.864620Z [ERROR] Mining backend: {ERR:E4} Cannot start miner when some hashboard EEPROMs could not be decoded
2026-04-26T04:53:07.481430Z [ERROR] Mining backend: {ERR:E4} Cannot start miner when some hashboard EEPROMs could not be decoded
2026-04-26T04:53:17.096747Z [ERROR] Mining backend: {ERR:E4} Cannot start miner when some hashboard EEPROMs could not be decoded
2026-04-26T04:53:26.722965Z [ERROR] Mining backend: {ERR:E4} Cannot start miner when some hashboard EEPROMs could not be decoded
2026-04-26T04:53:36.337437Z [ERROR] Mining backend: {ERR:E4} Cannot start miner when some hashboard EEPROMs could not be decoded
2026-04-26T04:53:45.950034Z [ERROR] Mining backend: {ERR:E4} Cannot start miner when some hashboard EEPROMs could not be decoded
2026-04-26T04:53:55.568838Z [ERROR] Mining backend: {ERR:E4} Cannot start miner when some hashboard EEPROMs could not be decoded
2026-04-26T04:54:05.181650Z [ERROR] Mining backend: {ERR:E4} Cannot start miner when some hashboard EEPROMs could not be decoded
2026-04-26T04:54:14.796574Z [ERROR] Mining backend: {ERR:E4} Cannot start miner when some hashboard EEPROMs could not be decoded",logs_10_102_0_153_MINER-10-102-0-153.txt
10.102.0.155,无算力(0TH/s),0.000000,算力板芯片枚举不足（Hashchip 与 110 不符，已被禁用）,高,算力板/芯片异常；网络/矿池连接异常；多链芯片响应不足或无法通信，Tuner 已禁用对应算力板；优先重插排线/换槽位，仍失败则更换板卡；PSU I²C 校验失败可为次要因素，多在板卡与链路确认后再复测电源通信,多链芯片响应不足或无法通信，Tuner 已禁用对应算力板；优先重插排线/换槽位，仍失败则更换板卡；PSU I²C 校验失败可为次要因素，多在板卡与链路确认后再复测电源通信；算力板/芯片异常,根据 Tuner error / CHAIN 日志确认 {HB:n} 与「number of responses … doesn't match chip count 110」对应链；断电后重插故障板数据排线与电源接口；与正常链互换槽位判断是板卡还是槽位/控制板；仅一链正常时总算力约为额定三分之一属常见现象；PSU I²C checksum 异常多为次要，板卡稳定后再复测电源；若某链长期 0 响应或响应数远低于 110，按算力板硬件损坏或通信链路故障处理，更换板卡或送修；当前日志涉及 HB:1,"2026-04-24T21:01:10.517809Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-04-24T21:04:00.148683Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-04-24T21:04:00.157818Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-04-24T21:05:25.033606Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-04-24T21:05:25.042715Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-04-24T21:17:42.159062Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-04-24T21:17:42.171766Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-04-24T21:19:07.029272Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-04-24T21:19:07.042829Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-04-24T21:21:56.577113Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-04-24T21:21:56.586227Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-04-24T21:23:33.620845Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons",logs_10_102_0_155_MINER-10-102-0-155.txt
10.102.0.156,无算力(0TH/s),0.000000,算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,高,网络/矿池连接异常；算力板/芯片异常；若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:1,3","========== errors（错误） ==========
2026-04-23T18:06:03.062546Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)
2026-04-23T18:56:49.437226Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-04-23T19:05:42.210381Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-04-23T19:06:02.243152Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-04-23T19:06:03.246014Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)
2026-04-23T19:56:49.616171Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-04-23T20:05:42.350414Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-04-23T20:06:02.380006Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-04-23T20:06:03.382728Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)
2026-04-23T20:56:49.796187Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-04-23T21:05:42.560205Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)",logs_10_102_0_156_MINER-10-102-0-156.txt
10.102.0.157,无算力(0TH/s),0.000000,算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,高,算力板/芯片异常；网络/矿池连接异常；若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:1,2,3","========== errors（错误） ==========
2026-04-23T13:06:26.958449Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 3333)
2026-04-23T13:57:33.078182Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-04-23T14:06:27.776511Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 3333)
2026-04-23T14:57:33.922244Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-04-23T15:06:28.629639Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 3333)
2026-04-23T15:57:34.734929Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-04-23T16:06:29.465806Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 3333)
2026-04-23T16:57:35.593026Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-04-23T17:06:30.309538Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 3333)
2026-04-23T17:57:36.436401Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-04-23T18:06:31.148603Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 3333)",logs_10_102_0_157_MINER-10-102-0-157.txt
10.102.0.158,无算力(0TH/s),0.005727,算力板全板失效（芯片未检出/初始化失败）,高,网络/矿池连接异常；算力板/芯片异常；疑似供电/排线/控制板链路问题,疑似供电/排线/控制板链路问题；网络/矿池连接异常,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:2,3","========== errors（错误） ==========
2026-04-22T15:57:18.093092Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-04-22T16:06:12.840073Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-04-22T16:57:19.006138Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-04-22T17:06:13.744060Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-04-22T17:57:19.888186Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-04-22T18:06:14.602385Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-04-22T18:57:20.737910Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-04-22T19:06:15.452676Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-04-22T19:57:21.645876Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-04-22T20:06:16.378081Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-04-22T20:57:22.529635Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)",logs_10_102_0_158_MINER-10-102-0-158.txt
10.102.0.159,无算力(近零<= 2.00TH/s),0.054814,算力板芯片枚举不足（Hashchip 与 110 不符，已被禁用）,高,网络/矿池连接异常；算力板/芯片异常；电源异常；多链芯片响应不足或无法通信，Tuner 已禁用对应算力板；优先重插排线/换槽位，仍失败则更换板卡,多链芯片响应不足或无法通信，Tuner 已禁用对应算力板；优先重插排线/换槽位，仍失败则更换板卡；算力板/芯片异常,根据 Tuner error / CHAIN 日志确认 {HB:n} 与「number of responses … doesn't match chip count 110」对应链；断电后重插故障板数据排线与电源接口；与正常链互换槽位判断是板卡还是槽位/控制板；仅一链正常时总算力约为额定三分之一属常见现象；PSU I²C checksum 异常多为次要，板卡稳定后再复测电源；若某链长期 0 响应或响应数远低于 110，按算力板硬件损坏或通信链路故障处理，更换板卡或送修；当前日志涉及 HB:1,"========== errors（错误） ==========
2015-01-01T00:01:01.116615Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2015-01-01T00:01:10.128943Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 3333)
2015-01-01T00:01:19.141085Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2015-01-01T00:01:31.154396Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 3333)
2015-01-01T00:01:32.154804Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2015-01-01T00:01:52.181831Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 3333)
2015-01-01T00:01:53.181514Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2015-01-01T00:02:26.224577Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 3333)
2015-01-01T00:02:27.230946Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-04-18T19:05:08.688195Z [ERROR] BUG[Serial/R/1]: Failed to submit response send failed because receiver is gone
2026-04-18T19:05:09.651019Z [ERROR] Monitor task declared miner shutdown due to a failure: Chain 3 is broken: bad state transition",logs_10_102_0_159_MINER-10-102-0-159.txt
10.102.0.160,无算力(0TH/s),0.000000,算力板芯片枚举不足（Hashchip 与 110 不符，已被禁用）,高,算力板/芯片异常；网络/矿池连接异常；多链芯片响应不足或无法通信，Tuner 已禁用对应算力板；优先重插排线/换槽位，仍失败则更换板卡；PSU I²C 校验失败可为次要因素，多在板卡与链路确认后再复测电源通信,多链芯片响应不足或无法通信，Tuner 已禁用对应算力板；优先重插排线/换槽位，仍失败则更换板卡；PSU I²C 校验失败可为次要因素，多在板卡与链路确认后再复测电源通信；算力板/芯片异常,"根据 Tuner error / CHAIN 日志确认 {HB:n} 与「number of responses … doesn't match chip count 110」对应链；断电后重插故障板数据排线与电源接口；与正常链互换槽位判断是板卡还是槽位/控制板；仅一链正常时总算力约为额定三分之一属常见现象；PSU I²C checksum 异常多为次要，板卡稳定后再复测电源；若某链长期 0 响应或响应数远低于 110，按算力板硬件损坏或通信链路故障处理，更换板卡或送修；当前日志涉及 HB:1,2,3","2026-04-21T05:42:26.372643Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-04-21T05:42:26.380417Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-04-21T11:43:29.145894Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-04-21T11:43:29.153763Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-04-21T11:44:42.068760Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-04-21T11:44:42.076486Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-04-21T14:04:53.228440Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-04-21T14:04:53.234533Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-04-21T14:06:03.787091Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-04-21T14:06:03.795814Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-04-21T14:07:16.720425Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-04-21T14:07:16.728409Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing",logs_10_102_0_160_MINER-10-102-0-160.txt
10.102.0.162,低算力(<50TH/s),44.269980,温度传感器通信失败（误报超温/温差保护停机）,高,,,根据日志确认 fail to read tsensor / pic temp 的 chain 号，检查该链算力板排线、PIC 传感器侧连接是否松动或氧化；与正常链交叉换槽位：故障随板走则更换算力板；固定在槽位则查控制板接口与线缆；若日志中 PCB/芯片温度读数明显低于上限仍报 ERROR_TEMP，多为传感器数据异常而非真实过热；确认对应链供电稳定；固件层面勿轻易关闭温度保护，优先硬件修复或更换故障板,"2026-04-26T06:10:12.013351Z [WARN] Temperature Sensor Read Failed
2026-04-26T06:10:13.606243Z [WARN] Temperature Sensor Read Failed
2026-04-26T06:10:15.205986Z [WARN] Temperature Sensor Read Failed
2026-04-26T06:10:16.803549Z [WARN] Temperature Sensor Read Failed
2026-04-26T06:10:18.403630Z [WARN] Temperature Sensor Read Failed
2026-04-26T06:10:20.001010Z [WARN] Temperature Sensor Read Failed
2026-04-26T06:10:21.593709Z [WARN] Temperature Sensor Read Failed
2026-04-26T06:10:23.193320Z [WARN] Temperature Sensor Read Failed
2026-04-26T06:10:24.790836Z [WARN] Temperature Sensor Read Failed
2026-04-26T06:10:26.388457Z [WARN] Temperature Sensor Read Failed
2026-04-26T06:10:27.988564Z [WARN] Temperature Sensor Read Failed
2026-04-26T06:10:29.581728Z [WARN] Temperature Sensor Read Failed",logs_10_102_0_162_MINER-10-102-0-162.txt
